상태	계약번호	대여차종	대여일시	반납일시	예약채널	고객번호	총청구액	최종수정일시
취소	2022472286	베리 뉴 티볼리 (G)	2020-12-31 16:30	2021-01-03 17:00	홈페이지	111654259	3,000	2020-10-23
취소	2022498650	더 뉴 레이 (G)	2020-12-31 12:00	2021-01-03 17:00	모바일	113468192	3,000	2020-11-29
취소	2022477706	TESLA MODEL 3 (EV)	2020-12-31 12:00	2021-01-03 17:00	홈페이지	110280235	3,000	2020-10-21
취소	2022491739	베리 뉴 티볼리 (G)	2020-12-31 11:00	2021-01-03 15:00	모바일	112872883	3,000	2020-10-28
취소	2022538807	ALL NEW K3 (G)	2020-12-31 10:00	2021-01-03 15:00	모바일	111558589	3,000	2020-11-18
취소	2022531500	싼타페 TM 4WD 7인승 (D)	2020-12-31 12:00	2021-01-03 15:00	모바일	111113564	3,000	2020-11-14
취소	2022545835	INTERACTIVE K5 (G)	2020-12-31 19:00	2021-01-03 15:00	제휴사	113518924	3,000	2020-11-21
취소	2022526458	K7 PREMIER (G) 2.5	2020-12-31 10:30	2021-01-03 15:00	카드사	111474375	3,000	2020-11-12
취소	2022545138	THE K9 3.8 (G)	2020-12-31 17:00	2021-01-03 15:00	모바일	113518225	3,000	2020-11-21
취소	2022554144	BMW X7 3.0 (D)	2020-12-31 14:00	2021-01-03 13:00	직접	109700118	3,000	2020-11-26
취소	2022480548	셀토스 4WD (D)	2020-12-31 11:00	2021-01-03 15:00	모바일	112872883	3,000	2020-10-23
취소	2022500245	싼타페 TM 4WD 7인승 (D)	2020-12-31 11:30	2021-01-03 13:30	모바일	113478068	3,000	2020-11-13
취소	2022504368	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-31 9:10	2021-01-03 13:30	제휴사	113481889	3,000	2020-11-03
취소	2022468054	올 뉴 아반떼 (G)	2020-12-31 11:00	2021-01-03 13:30	모바일	112244068	3,000	2020-11-02
취소	2022554794	아반떼 AD (G) F/L	2020-12-31 14:40	2021-01-03 14:40	모바일	113526647	3,000	2020-11-29
취소	2022519955	쏘나타 DN8 (G)	2020-12-31 22:00	2021-01-03 14:30	모바일	113494583	3,000	2020-12-02
취소	2022455202	ALL NEW K3 (G)	2020-12-31 20:50	2021-01-03 13:30	홈페이지	113138378	3,000	2020-11-17
취소	2022551557	LF 쏘나타 뉴라이즈 (L)	2020-12-31 18:30	2021-01-03 14:00	모바일	113514549	3,000	2020-11-24
취소	2022497942	셀토스 4WD (D)	2020-12-31 14:00	2021-01-03 14:00	모바일	112601593	3,000	2020-11-25
취소	2022442185	코나 (G)	2020-12-31 21:30	2021-01-03 14:00	카드사	113426699		2020-11-30
취소	2022538221	올 뉴 아반떼 (G)	2020-12-31 20:00	2021-01-03 14:00	모바일	111417529	3,000	2020-11-29
취소	2022438833	쏠라티 (D) 2.5 15인승	2020-12-31 12:00	2021-01-03 14:00	홈페이지	113424120		2020-11-29
취소	2022455740	아반떼 AD (G) F/L	2020-12-31 15:00	2021-01-03 14:00	홈페이지	100140262	3,000	2020-10-11
취소	2022547105	INTERACTIVE K5 (G)	2020-12-31 14:00	2021-01-03 14:00	홈페이지	113520121	3,000	2020-11-22
취소	2022455758	아반떼 AD (G) F/L	2020-12-31 16:00	2021-01-03 14:00	홈페이지	100140262	3,000	2020-11-30
취소	2022438308	스파크 (G)	2020-12-31 20:30	2021-01-03 17:30	홈페이지	113357544		2020-12-02
취소	2022524128	더 뉴 카니발 11인승 (D)	2020-12-31 11:00	2021-01-03 20:00	여행사	D00000387	3,000	2020-12-02
취소	2022526529	니로 (EV)	2020-12-31 17:00	2021-01-03 20:00	홈페이지	113501851	3,000	2020-11-12
취소	2022498826	티볼리 (G)	2020-12-31 14:00	2021-01-04 9:30	모바일	112893404	3,000	2020-11-10
취소	2022540457	그랜저 IG 3.0 (G)	2020-12-31 10:00	2021-01-04 10:00	홈페이지	110039984	3,000	2020-11-18
취소	2022543390	그랜저 IG 3.0 (G)	2020-12-31 11:00	2021-01-04 10:00	모바일	110039984	3,000	2020-11-29
취소	2022516457	올 뉴 아반떼 (G)	2020-12-31 12:00	2021-01-04 11:00	홈페이지	113493028	3,000	2020-11-08
취소	2022531395	THE NEW K5 (G)	2020-12-31 12:00	2021-01-04 11:00	홈페이지	113493028	3,000	2020-11-14
취소	2022531425	THE NEW K5 (G)	2020-12-31 12:00	2021-01-04 11:00	홈페이지	113506224	3,000	2020-11-14
취소	2022516822	올 뉴 아반떼 (G)	2020-12-31 12:00	2021-01-04 11:00	홈페이지	113493028	3,000	2020-11-09
취소	2022533071	올 뉴 모닝 (G)	2020-12-31 21:00	2021-01-06 12:30	모바일	113492202	3,000	2020-11-15
취소	2022537056	INTERACTIVE K5 (G)	2020-12-31 19:00	2021-01-04 12:30	직접	112123888	3,000	2020-11-19
취소	2022536203	INTERACTIVE K5 (G)	2020-12-31 19:00	2021-01-04 12:30	모바일	112123888	3,000	2020-11-17
취소	2022495941	셀토스 4WD (D)	2020-12-31 9:00	2021-01-01 18:00	홈페이지	112974627	3,000	2020-11-16
취소	2022530545	올 뉴 모닝 (G)	2020-12-31 21:00	2021-01-06 11:00	모바일	113492202	3,000	2020-11-14
취소	2022536164	올 뉴 모닝 (G)	2020-12-31 21:00	2021-01-06 11:00	홈페이지	113492202	3,000	2020-11-17
취소	2022529249	INTERACTIVE K5 (G)	2020-12-31 12:00	2021-01-05 15:00	모바일	10622545	3,000	2020-11-13
취소	2022550439	스파크 (G)	2020-12-31 18:00	2021-01-04 16:00	제휴사	109773550	3,000	2020-11-24
취소	2022498658	TESLA MODEL 3 (EV)	2020-12-31 16:00	2021-01-04 16:00	모바일	113476388	3,000	2020-10-31
취소	2022557197	더 뉴 그랜저 2.5 (G)	2020-12-31 16:30	2021-01-04 16:30	모바일	113476388	3,000	2020-11-30
취소	2022529379	INTERACTIVE K5 (G)	2020-12-31 12:00	2021-01-05 15:00	모바일	10622545	3,000	2020-11-13
취소	2022558484	스파크 (G)	2020-12-31 22:00	2021-01-05 13:30	홈페이지	113529887	3,000	2020-11-30
취소	2022564323	ALL NEW K3 (G)	2020-12-31 13:00	2021-01-04 19:00	모바일	111730905	3,000	2020-12-02
취소	2022503925	코나 (EV)	2020-12-31 8:00	2021-01-04 20:00	제휴사	100485565	3,000	2020-11-03
취소	2022503929	코나 (EV)	2020-12-31 8:00	2021-01-04 20:00	제휴사	100485565	3,000	2020-11-23
취소	2022518411	쏘나타 DN8 (G)	2020-12-31 20:00	2021-01-03 19:30	홈페이지	112525127	3,000	2020-11-09
취소	2022507230	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-31 11:00	2021-01-03 17:30	여행사	D00000387	3,000	2020-12-02
취소	2022531659	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-31 18:00	2021-01-03 17:30	모바일	113506520	3,000	2020-11-14
취소	2022438280	스파크 (G)	2020-12-31 22:00	2021-01-03 17:30	홈페이지	113357544		2020-10-02
취소	2022525241	싼타페 TM 4WD 7인승 (D)	2020-12-31 20:30	2021-01-03 17:30	제휴사	112346359	3,000	2020-11-11
취소	2022555595	셀토스 4WD (D)	2020-12-31 21:00	2021-01-03 18:00	제휴사	113527338	3,000	2020-11-27
취소	2022452461	더 뉴 카니발 하이리무진 7인승 (D)	2020-12-31 18:00	2021-01-03 18:00	홈페이지	113434984		2020-11-27
취소	2022483585	올 뉴 아반떼 (G)	2020-12-31 22:30	2021-01-03 18:00	제휴사	111037310	3,000	2020-10-24
취소	2022452359	더 뉴 카니발 하이리무진 7인승 (D)	2020-12-31 18:00	2021-01-03 18:00	홈페이지	113434984		2020-10-09
취소	2022444052	쏘울 부스터 (G)	2020-12-31 22:30	2021-01-03 18:00	제휴사	113427999		2020-10-05
취소	2022503800	더 뉴 레이 (G)	2020-12-31 11:20	2021-01-03 18:00	제휴사	D00000387	3,000	2020-11-03
취소	2022492596	더 뉴 카니발 리무진 7인승 (D)	2020-12-31 18:00	2021-01-03 18:00	홈페이지	11361121	3,000	2020-10-28
취소	2022438178	쏘나타 DN8 (G)	2020-12-31 11:30	2021-01-03 18:00	홈페이지	10377945		2020-10-30
취소	2022515297	더 뉴 카니발 9인승 (D)	2020-12-31 23:00	2021-01-03 18:00	제휴사	113491830	3,000	2020-11-08
취소	2022444074	미니쿠퍼 Convertible	2020-12-31 22:30	2021-01-03 18:00	제휴사	111037310		2020-10-24
취소	2022523449	싼타페 TM 4WD 7인승 (D)	2020-12-31 18:30	2021-01-03 18:00	홈페이지	111166107	3,000	2020-11-11
취소	2022546403	ALL NEW K3 (G)	2020-12-31 14:40	2021-01-02 8:00	모바일	113496192	3,000	2020-11-22
취소	2022521664	더 뉴 레이 (G)	2020-12-31 10:30	2021-01-02 6:30	제휴사	111821841	3,000	2020-11-10
취소	2022530532	더 뉴 그랜저 2.5 (G)	2020-12-31 19:50	2021-01-03 19:00	홈페이지	11784618	3,000	2020-11-14
취소	2022555146	스토닉 (D)	2020-12-31 21:00	2021-01-03 19:00	모바일	113527026	3,000	2020-11-27
취소	2022485959	더 뉴 카니발 9인승 (D)	2020-12-31 17:00	2021-01-03 19:00	홈페이지	113465136	3,000	2020-10-26
취소	2022533003	올 뉴 모닝 (G)	2020-12-31 9:00	2021-01-01 9:00	홈페이지	112020291	3,000	2020-11-15
취소	2022538723	ALL NEW K3 (G)	2020-12-31 19:20	2021-01-03 19:20	홈페이지	10580299	3,000	2020-11-18
취소	2022516669	쏘나타 DN8 (G)	2020-12-31 20:00	2021-01-03 19:30	모바일	112525127	3,000	2020-11-09
취소	2022440903	코나 (G)	2020-12-31 19:30	2021-01-03 19:30	모바일	113309300		2020-10-04
취소	2022500151	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-31 10:00	2021-01-03 10:00	홈페이지	113478063	3,000	2020-12-02
취소	2022538752	K7 PREMIER (G) 2.5	2020-12-31 10:10	2021-01-02 15:20	모바일	110919674	3,000	2020-11-27
취소	2022473253	더 뉴 카니발 11인승 (D)	2020-12-31 11:00	2021-01-02 19:00	모바일	10281859	3,000	2020-11-06
취소	2022526637	티볼리 (G)	2020-12-31 20:30	2021-01-03 10:00	모바일	111745964	3,000	2020-11-12
취소	2022515491	더 뉴 카니발 11인승 (D)	2020-12-31 11:00	2021-01-02 19:00	모바일	10281859	3,000	2020-11-09
취소	2022475740	스파크 (G)	2020-12-31 12:20	2021-01-02 15:20	제휴사	113455669	3,000	2020-10-20
취소	2022479374	올 뉴 아반떼 (G)	2020-12-31 13:00	2021-01-03 10:00	모바일	112943493	3,000	2020-10-28
취소	2022532701	스파크 (G)	2020-12-31 12:10	2021-01-02 15:20	제휴사	113455669	3,000	2020-11-22
취소	2022438473	더 뉴 카니발 11인승 (D)	2020-12-31 11:00	2021-01-02 19:00	모바일	10281859		2020-10-05
취소	2022520230	카니발 KA4 9인승 (D)	2020-12-31 11:00	2021-01-02 19:00	홈페이지	10281859	3,000	2020-11-10
취소	2022476933	제네시스 G80 3.3 (G)	2020-12-31 10:30	2021-01-02 13:30	모바일	113456798	3,000	2020-10-21
취소	2022493161	INTERACTIVE K5 (G)	2020-12-31 13:00	2021-01-02 18:30	모바일	112128843	3,000	2020-10-29
취소	2022515010	니로 (EV)	2020-12-31 14:00	2021-01-02 18:30	모바일	113491356	3,000	2020-11-17
취소	2022525233	더 뉴 싼타페 4WD 7인승 (D)	2020-12-31 13:30	2021-01-03 10:00	모바일	111685935	3,000	2020-11-26
취소	2022485199	더 뉴 그랜저 2.5 (G)	2020-12-31 19:30	2021-01-02 15:30	홈페이지	112342775	3,000	2020-10-26
취소	2022451109	코나 (EV)	2020-12-31 21:00	2021-01-02 18:30	모바일	10544663		2020-10-08
취소	2022449666	TESLA MODEL 3 (EV)	2020-12-31 15:30	2021-01-03 10:30	홈페이지	113166071		2020-10-11
취소	2022494302	쏘나타 DN8 (G)	2020-12-31 13:00	2021-01-02 18:30	모바일	113459698	3,000	2020-12-03
취소	2022543181	더 뉴 레이 (G)	2020-12-31 18:00	2021-01-02 13:00	모바일	112963528	3,000	2020-11-28
취소	2022554872	BMW X7 3.0 (D)	2020-12-31 16:00	2021-01-03 11:00	제휴사	113526610	3,000	2020-12-01
취소	2022486728	더 뉴 그랜저 2.5 (G)	2020-12-31 17:30	2021-01-02 15:30	모바일	112342775	3,000	2020-10-26
취소	2022461185	더 뉴 카니발 9인승 (D)	2020-12-31 10:30	2021-01-02 16:00	모바일	109382365	3,000	2020-10-13
취소	2022533139	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-31 9:30	2021-01-03 11:00	제휴사	113507820	3,000	2020-11-16
취소	2022455308	더 뉴 카니발 하이리무진 7인승 (D)	2020-12-31 21:00	2021-01-03 11:00	모바일	112065702	3,000	2020-11-22
취소	2022533054	베리 뉴 티볼리 (G)	2020-12-31 10:00	2021-01-03 11:00	홈페이지	113507502	3,000	2020-11-15
취소	2022542083	더 뉴 레이 (G)	2020-12-31 18:00	2021-01-03 11:00	직접	D00000387	3,000	2020-11-19
취소	2022465747	쏠라티 (D) 2.5 15인승	2020-12-31 10:00	2021-01-02 18:00	홈페이지	113446390	3,000	2020-10-15
취소	2022560648	ALL NEW K3 (G)	2020-12-31 17:00	2021-01-02 18:00	모바일	111371629	3,000	2020-12-01
취소	2022532000	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-31 10:00	2021-01-02 18:00	직접	113506689	3,000	2020-11-17
취소	2022562404	아반떼 AD (G) F/L	2020-12-31 8:00	2021-01-02 16:00	모바일	111676585	3,000	2020-12-01
취소	2022529293	더 뉴 카니발 11인승 (D)	2020-12-31 19:00	2021-01-03 11:00	모바일	113503972	3,000	2020-11-21
취소	2022558102	그랜저 IG 3.0 (G)	2020-12-31 8:30	2021-01-03 10:00	모바일	110944935	3,000	2020-11-29
취소	2022535819	스파크 (G)	2020-12-31 21:00	2021-01-02 21:00	홈페이지	112639520	3,000	2020-11-16
취소	2022514739	올 뉴 아반떼 (G)	2020-12-31 13:00	2021-01-02 14:00	제휴사	113053635	3,000	2020-11-30
취소	2022485602	더 뉴 싼타페 4WD 7인승 (D)	2020-12-31 11:00	2021-01-02 21:00	카드사	112321477	3,000	2020-10-26
취소	2022544314	INTERACTIVE K5 (G)	2020-12-31 21:00	2021-01-02 21:00	직접	110452374	3,000	2020-11-20
취소	2022536153	스파크 (G)	2020-12-31 21:00	2021-01-02 21:00	모바일	112639520	3,000	2020-11-17
취소	2022527092	베리 뉴 티볼리 (G)	2020-12-31 13:30	2021-01-02 20:30	홈페이지	113502415	3,000	2020-11-12
취소	2022455811	싼타페 TM 4WD 7인승 (D)	2020-12-31 14:00	2021-01-02 23:00	모바일	113438149	3,000	2020-10-11
취소	2022470170	더 뉴 카니발 9인승 (D)	2020-12-31 9:30	2021-01-02 20:00	제휴사	113448606	3,000	2020-10-18
취소	2022546950	더 뉴 카니발 11인승 (D)	2020-12-31 10:30	2021-01-02 14:00	모바일	113519876	3,000	2020-11-22
취소	2022454938	티볼리 (G)	2020-12-31 10:00	2021-01-02 20:00	홈페이지	112011407	3,000	2020-10-11
취소	2022466260	더 뉴 레이 (G)	2020-12-31 14:00	2021-01-02 20:00	제휴사	113446897	3,000	2020-10-16
취소	2022540838	LF 쏘나타 뉴라이즈 (G)	2020-12-31 16:50	2021-01-03 7:10	모바일	113514549	3,000	2020-11-20
취소	2022470151	더 뉴 카니발 9인승 (D)	2020-12-31 9:30	2021-01-02 20:00	홈페이지	113448606	3,000	2020-10-18
취소	2022519201	G70 2.0 터보 (G)	2020-12-31 12:30	2021-01-02 20:00	홈페이지	113097435	3,000	2020-11-09
취소	2022533295	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-31 14:00	2021-01-03 8:00	홈페이지	113509328	3,000	2020-11-27
취소	2022545924	ALL NEW K3 (G)	2020-12-31 11:00	2021-01-03 8:00	모바일	113519018	3,000	2020-11-21
취소	2022504295	더 뉴 카니발 9인승 (D)	2020-12-31 20:00	2021-01-02 20:00	카드사	113482006	3,000	2020-11-03
취소	2022522255	싼타페 TM 4WD 7인승 (D)	2020-12-31 18:00	2021-01-02 20:00	홈페이지	111343963	3,000	2020-11-10
취소	2022537334	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-31 11:00	2021-01-03 9:00	직접	D00000387	3,000	2020-11-27
취소	2022466243	더 뉴 레이 (G)	2020-12-31 14:00	2021-01-02 20:00	제휴사	113446897	3,000	2020-10-16
취소	2022470187	더 뉴 카니발 9인승 (D)	2020-12-31 9:30	2021-01-02 20:00	제휴사	113448606	3,000	2020-12-02
취소	2022543627	THE NEW K5 (L)	2020-12-31 12:00	2021-01-03 9:00	직접	D00000387	3,000	2020-11-27
취소	2022519224	G70 2.0 터보 (G)	2020-12-31 12:30	2021-01-02 20:00	직접	113097435	3,000	2020-11-24
취소	2022553569	스토닉 (D)	2020-12-31 12:00	2021-01-02 15:00	제휴사	113525644	3,000	2020-11-25
취소	2022518725	K7 PREMIER (G) 2.5	2020-12-31 10:00	2021-01-02 15:00	제휴사	113494647	3,000	2020-11-09
취소	2022523517	더 뉴 카니발 11인승 (D)	2020-12-31 11:00	2021-01-03 9:30	홈페이지	111658917	3,000	2020-12-02
취소	2022560823	아반떼 AD (G) F/L	2020-12-31 11:00	2021-01-02 15:00	제휴사	113531658	3,000	2020-12-01
취소	2022536143	스파크 (G)	2020-12-31 12:30	2021-01-02 19:30	모바일	112885968	3,000	2020-11-28
취소	2022494226	올 뉴 아반떼 (G)	2020-12-31 13:30	2021-01-03 10:00	직접	112943493	3,000	2020-11-23
취소	2022560259	쏠라티 (D) 2.5 15인승	2020-12-31 12:30	2021-01-02 15:00	직접	D00000387	3,000	2020-12-01
취소	2022529053	쏘나타 DN8 (G)	2020-12-31 14:00	2021-01-03 10:00	모바일	113504044	3,000	2020-11-13
취소	2022462674	더 뉴 카니발 리무진 7인승 (D)	2020-12-31 11:00	2021-01-02 16:00	카드사	110445988	3,000	2020-10-14
취소	2022485458	쏘나타 DN8 (G)	2020-12-31 10:30	2021-01-02 12:30	직접	112095630	3,000	2020-11-17
취소	2022500751	더 뉴 카니발 11인승 (D)	2020-12-31 20:30	2021-01-02 16:00	직접	113534650	3,000	2020-12-02
취소	2022484790	더 뉴 카니발 9인승 (D)	2020-12-31 10:30	2021-01-02 12:00	모바일	112095630	3,000	2020-10-25
취소	2022542803	그랜저 IG 3.0 (L)	2020-12-31 10:00	2021-01-03 11:00	홈페이지	113516336	3,000	2020-11-19
취소	2022508477	더 뉴 카니발 9인승 (D)	2020-12-31 21:30	2021-01-02 16:00	모바일	113485263	3,000	2020-11-23
취소	2022544123	ALL NEW K3 (G)	2020-12-31 11:00	2021-01-02 16:00	모바일	113517337	3,000	2020-12-01
취소	2022518328	올 뉴 아반떼 (G)	2020-12-31 9:00	2021-01-02 17:00	제휴사	113494395	3,000	2020-11-09
취소	2022502727	쏘나타 DN8 (G)	2020-12-31 16:30	2021-01-03 11:30	홈페이지	110093276	3,000	2020-11-02
취소	2022485004	LF 쏘나타 뉴라이즈 (L)	2020-12-31 11:00	2021-01-03 12:00	모바일	111030506	3,000	2020-10-26
취소	2022453584	더 뉴 카니발 9인승 (D)	2020-12-31 14:00	2021-01-02 11:30	모바일	111505158	3,000	2020-10-10
취소	2022518219	LF 쏘나타 뉴라이즈 (L)	2020-12-31 9:00	2021-01-02 17:00	제휴사	113494395	3,000	2020-11-09
취소	2022448785	더 뉴 카니발 9인승 (D)	2020-12-31 12:00	2021-01-03 12:00	카드사	113431879		2020-11-30
취소	2022545612	쏘나타 DN8 (G)	2020-12-31 17:30	2021-01-03 12:00	홈페이지	113518570	3,000	2020-11-21
취소	2022534496	ALL NEW K3 (G)	2020-12-31 12:00	2021-01-02 17:00	모바일	110840083	3,000	2020-11-19
취소	2022532318	더 올 뉴 벨로스터 (G)	2020-12-31 13:30	2021-01-02 16:30	모바일	109929743	3,000	2020-11-15
취소	2022542240	ALL NEW K3 (G)	2020-12-31 12:00	2021-01-02 17:00	모바일	110840083	3,000	2020-12-01
취소	2022551794	더 뉴 레이 (G)	2020-12-31 19:00	2021-01-03 12:30	홈페이지	109106671	3,000	2020-11-25
취소	2022556963	베리 뉴 티볼리 (G)	2020-12-31 13:30	2021-01-03 12:30	홈페이지	113074887	3,000	2020-11-28
취소	2022550013	더 뉴 레이 (G)	2020-12-31 19:00	2021-01-03 12:30	홈페이지	109106671	3,000	2020-11-24
취소	2022461757	더 뉴 카니발 9인승 (D)	2020-12-31 12:30	2021-01-03 12:30	제휴사	113442983	3,000	2020-10-14
취소	2022441029	TESLA MODEL 3 (EV)	2020-12-31 13:30	2021-01-03 12:30	홈페이지	113238023		2020-10-04
취소	2022441042	TESLA MODEL 3 (EV)	2020-12-31 13:30	2021-01-03 12:30	홈페이지	113238023		2020-10-05
취소	2022527944	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-31 16:20	2021-01-03 12:30	홈페이지	109705930	3,000	2020-11-13
취소	2022523605	더 뉴 싼타페 4WD 7인승 (D)	2020-12-31 12:40	2021-01-03 12:40	홈페이지	113499135	3,000	2020-11-11
취소	2022545349	올 뉴 모닝 (G)	2020-12-31 13:30	2021-01-02 17:00	제휴사	111341854	3,000	2020-11-30
취소	2022506709	베리 뉴 티볼리 (G)	2020-12-31 14:00	2021-01-02 16:30	모바일	100039461	3,000	2020-11-27
취소	2022536558	베리 뉴 티볼리 (G)	2020-12-31 13:40	2021-01-03 12:50	여행사	D00000387	3,000	2020-11-20
취소	2022466108	더 뉴 카니발 9인승 (D)	2020-12-31 15:20	2021-01-03 13:00	홈페이지	110680999	3,000	2020-10-15
취소	2022497583	더 마스터 쏘렌토 4WD 7인승 (D)	2020-12-31 14:00	2021-01-03 13:00	제휴사	113475519	3,000	2020-12-03
취소	2022501790	더 뉴 싼타페 4WD 7인승 (D)	2020-12-31 11:00	2021-01-03 13:00	직접	D00000387	3,000	2020-11-20
취소	2022555198	LF 쏘나타 뉴라이즈 (L)	2020-12-31 8:30	2021-01-02 16:40	홈페이지	111672567	3,000	2020-11-26
취소	2022497580	싼타페 TM 4WD 7인승 (D)	2020-12-31 22:30	2021-01-03 13:00	제휴사	100482591	3,000	2020-12-01
취소	2022533020	베리 뉴 티볼리 (G)	2020-12-31 10:00	2021-01-03 11:00	홈페이지	113507502	3,000	2020-11-15
취소	2022468169	ALL NEW K3 (G)	2020-12-31 20:50	2021-01-02 17:50	제휴사	113448779	3,000	2020-10-17
취소	2022533208	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-31 9:30	2021-01-03 11:00	제휴사	113507786	3,000	2020-11-26
취소	2022538618	LF 쏘나타 뉴라이즈 (L)	2020-12-31 9:00	2021-01-02 16:00	모바일	113316541	3,000	2020-11-18
취소	2022550285	INTERACTIVE K5 (G)	2020-12-31 10:00	2021-01-02 18:00	카드사	113220658	3,000	2020-11-25
취소	2022533039	베리 뉴 티볼리 (G)	2020-12-31 10:00	2021-01-03 11:00	홈페이지	113507502	3,000	2020-11-15
취소	2022509032	그랜저 IG 3.0 (G)	2020-12-31 13:00	2021-01-02 18:00	모바일	112643937	3,000	2020-11-23
취소	2022477963	LF 쏘나타 뉴라이즈 (L)	2020-12-31 18:00	2021-01-02 16:00	모바일	110542819	3,000	2020-11-04
취소	2022536486	아반떼 AD (G) F/L	2020-12-31 10:30	2021-01-02 18:00	여행사	D00000387	3,000	2020-11-20
취소	2022533009	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-31 9:30	2021-01-03 11:00	제휴사	113507820	3,000	2020-11-16
취소	2022518505	올 뉴 아반떼 (G)	2020-12-31 9:00	2021-01-02 18:00	제휴사	113494395	3,000	2020-11-09
취소	2022544145	쏘울 부스터 (G)	2020-12-31 21:00	2021-01-03 11:00	제휴사	113517366	3,000	2020-12-02
취소	2022454397	더 올 뉴 벨로스터 (G)	2020-12-31 16:00	2021-01-02 18:00	모바일	111099917	3,000	2020-11-25
취소	2022540190	싼타페 TM 4WD 7인승 (D)	2020-12-31 8:30	2021-01-03 11:00	모바일	113506641	3,000	2020-11-18
취소	2022525258	코나 (EV)	2020-12-31 11:00	2021-01-02 17:30	모바일	111969457	3,000	2020-11-25
취소	2022554868	BMW X7 3.0 (D)	2020-12-31 16:00	2021-01-03 11:00	제휴사	113526610	3,000	2020-11-26
취소	2022542207	니로 (EV)	2020-12-31 10:00	2021-01-02 18:00	제휴사	109885784	3,000	2020-11-26
취소	2022531705	쏘울 부스터 (G)	2020-12-31 11:00	2021-01-02 17:00	모바일	113359747	3,000	2020-12-03
취소	2022551787	스파크 (G)	2021-01-01 12:00	2021-01-04 12:00	모바일	112639520	3,000	2020-11-25
취소	2022466294	ALL NEW K3 (G)	2021-01-01 8:00	2021-01-02 18:00	모바일	109682838	3,000	2020-11-03
취소	2022454672	XM3 1.4 (G)	2021-01-01 13:20	2021-01-11 17:00	제휴사	110859110	3,000	2020-10-11
취소	2022552492	더 올 뉴 벨로스터 (G)	2021-01-01 8:30	2021-01-04 11:00	제휴사	113524603	3,000	2020-11-25
취소	2022511437	INTERACTIVE K5 (G)	2021-01-01 13:00	2021-01-04 11:00	모바일	112088558	3,000	2020-11-29
취소	2022461182	XM3 1.4 (G)	2021-01-01 13:20	2021-01-13 17:00	제휴사	110859110	3,000	2020-10-20
취소	2022509043	팰리세이드 4WD 8인승 (D)	2021-01-01 13:00	2021-01-05 16:00	제휴사	113485880	3,000	2020-11-04
취소	2022500063	ALL NEW K3 (G)	2021-01-01 8:00	2021-01-02 20:00	모바일	113477761	3,000	2020-11-01
취소	2022455504	XM3 1.4 (G)	2021-01-01 13:20	2021-01-12 17:00	제휴사	110859110	3,000	2020-10-13
취소	2022500148	더 뉴 카니발 11인승 (D)	2021-01-01 8:00	2021-01-02 20:00	모바일	113477761	3,000	2020-11-01
취소	2022490456	티볼리 (G)	2021-01-01 14:00	2021-01-04 10:00	모바일	113469214	3,000	2020-10-27
취소	2022527666	더 뉴 레이 (G)	2021-01-01 9:30	2021-01-05 16:00	제휴사	113502849	3,000	2020-11-12
취소	2022450760	코나 (G)	2021-01-01 13:20	2021-01-11 17:00	제휴사	110859110		2020-10-11
취소	2022553143	스토닉 (D)	2021-01-01 8:00	2021-01-04 8:00	카드사	112268082	3,000	2020-11-25
취소	2022551748	모닝 어반 (G)	2021-01-01 13:30	2021-01-02 14:30	모바일	112620564	3,000	2020-11-24
취소	2022532542	더 뉴 카니발 11인승 (D)	2021-01-01 18:30	2021-01-02 18:30	여행사	D00000387	3,000	2020-11-26
취소	2022505546	코나 (G)	2021-01-01 14:00	2021-01-04 19:00	홈페이지	113481108	3,000	2020-11-12
취소	2022511450	INTERACTIVE K5 (G)	2021-01-01 20:30	2021-01-04 19:00	모바일	111420355	3,000	2020-11-28
취소	2022531615	제네시스 G80 3.3 (G)	2021-01-01 9:00	2021-01-04 17:30	제휴사	113506444	3,000	2020-11-14
취소	2022561166	아반떼 AD (G) F/L	2021-01-01 11:00	2021-01-02 18:40	홈페이지	113229841	3,000	2020-12-01
취소	2022555076	스파크 (G)	2021-01-01 8:00	2021-01-02 19:00	홈페이지	113527021	3,000	2020-11-26
취소	2022492677	ALL NEW K3 (G)	2021-01-01 10:00	2021-01-05 10:00	홈페이지	111289169	3,000	2020-10-28
취소	2022535916	쏘나타 DN8 (G)	2021-01-01 8:20	2021-01-02 19:00	홈페이지	113510270	3,000	2020-11-16
취소	2022530849	코나 (G)	2021-01-01 13:30	2021-01-05 10:30	모바일	110582306	3,000	2020-11-23
취소	2022498209	XM3 1.4 (G)	2021-01-01 13:20	2021-01-18 15:10	제휴사	110859110	3,000	2020-11-27
취소	2022527001	더 뉴 카니발 11인승 (D)	2021-01-01 9:00	2021-01-02 16:00	모바일	112676992	3,000	2020-11-17
